"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","889","User should be able to checkout and complete purchase","chromium","Wed Jan 01 02:58:39 GMT 2025","passed","Wed Jan 01 02:58:40 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","656","Check user should be able to remove an inventory to the cart","chromium","Wed Jan 01 02:58:45 GMT 2025","passed","Wed Jan 01 02:58:46 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","560","Check whether product sort option AZ is working correctly","chromium","Wed Jan 01 02:58:44 GMT 2025","passed","Wed Jan 01 02:58:44 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","534","Check whether product sort option high to low is working correctly","chromium","Wed Jan 01 02:58:43 GMT 2025","passed","Wed Jan 01 02:58:44 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","912","User should be able to see added item in my shopping cart page","chromium","Wed Jan 01 02:58:37 GMT 2025","passed","Wed Jan 01 02:58:38 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","506","Check the login functionality with invalid usernames and valid passwords","chromium","Wed Jan 01 02:58:41 GMT 2025","passed","Wed Jan 01 02:58:41 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","533","Check whether product sort option ZA is working correctly","chromium","Wed Jan 01 02:58:44 GMT 2025","passed","Wed Jan 01 02:58:45 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","479","Check the login functionality with accepted usernames and passwords","chromium","Wed Jan 01 02:58:40 GMT 2025","passed","Wed Jan 01 02:58:40 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","515","Check the login functionality with valid usernames and invalid passwords","chromium","Wed Jan 01 02:58:40 GMT 2025","passed","Wed Jan 01 02:58:41 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","606","Check user should be able to add an inventory to the cart","chromium","Wed Jan 01 02:58:45 GMT 2025","passed","Wed Jan 01 02:58:45 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","509","Check the login functionality with blank username and password","chromium","Wed Jan 01 02:58:41 GMT 2025","passed","Wed Jan 01 02:58:42 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","492","Check the login functionality with blank username and some password","chromium","Wed Jan 01 02:58:42 GMT 2025","passed","Wed Jan 01 02:58:42 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","490","Check the login functionality with some username and blank password","chromium","Wed Jan 01 02:58:42 GMT 2025","passed","Wed Jan 01 02:58:43 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","529","Check whether product sort option low to high is working correctly","chromium","Wed Jan 01 02:58:43 GMT 2025","passed","Wed Jan 01 02:58:43 GMT 2025","Produc Swag Lab","product.spec.ts","",""
