"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1854","User should be able to see added item in my shopping cart page","chromium","Sat Apr 26 03:06:52 GMT 2025","passed","Sat Apr 26 03:06:54 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","776","User should be able to checkout and complete purchase","chromium","Sat Apr 26 03:07:06 GMT 2025","passed","Sat Apr 26 03:07:06 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","390","Check the login functionality with accepted usernames and passwords","chromium","Sat Apr 26 03:07:06 GMT 2025","passed","Sat Apr 26 03:07:07 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","413","Check the login functionality with blank username and some password","chromium","Sat Apr 26 03:07:08 GMT 2025","passed","Sat Apr 26 03:07:09 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","420","Check whether product sort option high to low is working correctly","chromium","Sat Apr 26 03:07:09 GMT 2025","passed","Sat Apr 26 03:07:10 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","416","Check the login functionality with invalid usernames and valid passwords","chromium","Sat Apr 26 03:07:07 GMT 2025","passed","Sat Apr 26 03:07:08 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","412","Check whether product sort option low to high is working correctly","chromium","Sat Apr 26 03:07:09 GMT 2025","passed","Sat Apr 26 03:07:09 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","592","Check user should be able to remove an inventory to the cart","chromium","Sat Apr 26 03:07:11 GMT 2025","passed","Sat Apr 26 03:07:12 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","420","Check the login functionality with some username and blank password","chromium","Sat Apr 26 03:07:09 GMT 2025","passed","Sat Apr 26 03:07:09 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","491","Check user should be able to add an inventory to the cart","chromium","Sat Apr 26 03:07:11 GMT 2025","passed","Sat Apr 26 03:07:11 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","431","Check the login functionality with blank username and password","chromium","Sat Apr 26 03:07:08 GMT 2025","passed","Sat Apr 26 03:07:08 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","418","Check whether product sort option AZ is working correctly","chromium","Sat Apr 26 03:07:10 GMT 2025","passed","Sat Apr 26 03:07:10 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","404","Check whether product sort option ZA is working correctly","chromium","Sat Apr 26 03:07:10 GMT 2025","passed","Sat Apr 26 03:07:11 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","504","Check the login functionality with valid usernames and invalid passwords","chromium","Sat Apr 26 03:07:07 GMT 2025","passed","Sat Apr 26 03:07:07 GMT 2025","Login to Swag lab page","login.spec.ts","",""
