"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","470","Check whether product sort option ZA is working correctly","chromium","Sat Jan 04 02:48:58 GMT 2025","passed","Sat Jan 04 02:48:58 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","421","Check the login functionality with accepted usernames and passwords","chromium","Sat Jan 04 02:48:54 GMT 2025","passed","Sat Jan 04 02:48:54 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","454","Check the login functionality with valid usernames and invalid passwords","chromium","Sat Jan 04 02:48:54 GMT 2025","passed","Sat Jan 04 02:48:54 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","820","User should be able to checkout and complete purchase","chromium","Sat Jan 04 02:48:53 GMT 2025","passed","Sat Jan 04 02:48:54 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","485","Check whether product sort option AZ is working correctly","chromium","Sat Jan 04 02:48:57 GMT 2025","passed","Sat Jan 04 02:48:58 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","479","Check whether product sort option high to low is working correctly","chromium","Sat Jan 04 02:48:57 GMT 2025","passed","Sat Jan 04 02:48:57 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","573","Check user should be able to remove an inventory to the cart","chromium","Sat Jan 04 02:48:59 GMT 2025","passed","Sat Jan 04 02:48:59 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","444","Check the login functionality with blank username and some password","chromium","Sat Jan 04 02:48:55 GMT 2025","passed","Sat Jan 04 02:48:56 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","455","Check the login functionality with invalid usernames and valid passwords","chromium","Sat Jan 04 02:48:54 GMT 2025","passed","Sat Jan 04 02:48:55 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","453","Check the login functionality with some username and blank password","chromium","Sat Jan 04 02:48:56 GMT 2025","passed","Sat Jan 04 02:48:56 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","493","Check user should be able to add an inventory to the cart","chromium","Sat Jan 04 02:48:58 GMT 2025","passed","Sat Jan 04 02:48:59 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","449","Check whether product sort option low to high is working correctly","chromium","Sat Jan 04 02:48:56 GMT 2025","passed","Sat Jan 04 02:48:57 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","433","Check the login functionality with blank username and password","chromium","Sat Jan 04 02:48:55 GMT 2025","passed","Sat Jan 04 02:48:55 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","855","User should be able to see added item in my shopping cart page","chromium","Sat Jan 04 02:48:52 GMT 2025","passed","Sat Jan 04 02:48:52 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
