"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","452","Check whether product sort option ZA is working correctly","chromium","Wed Feb 19 02:51:36 GMT 2025","passed","Wed Feb 19 02:51:36 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","444","Check the login functionality with blank username and some password","chromium","Wed Feb 19 02:51:34 GMT 2025","passed","Wed Feb 19 02:51:34 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","796","User should be able to checkout and complete purchase","chromium","Wed Feb 19 02:51:31 GMT 2025","passed","Wed Feb 19 02:51:32 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","413","Check the login functionality with accepted usernames and passwords","chromium","Wed Feb 19 02:51:32 GMT 2025","passed","Wed Feb 19 02:51:32 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","446","Check the login functionality with invalid usernames and valid passwords","chromium","Wed Feb 19 02:51:33 GMT 2025","passed","Wed Feb 19 02:51:33 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","448","Check whether product sort option high to low is working correctly","chromium","Wed Feb 19 02:51:35 GMT 2025","passed","Wed Feb 19 02:51:35 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","443","Check whether product sort option low to high is working correctly","chromium","Wed Feb 19 02:51:35 GMT 2025","passed","Wed Feb 19 02:51:35 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","472","Check whether product sort option AZ is working correctly","chromium","Wed Feb 19 02:51:35 GMT 2025","passed","Wed Feb 19 02:51:36 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","438","Check the login functionality with some username and blank password","chromium","Wed Feb 19 02:51:34 GMT 2025","passed","Wed Feb 19 02:51:35 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","834","User should be able to see added item in my shopping cart page","chromium","Wed Feb 19 02:51:30 GMT 2025","passed","Wed Feb 19 02:51:31 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","588","Check user should be able to remove an inventory to the cart","chromium","Wed Feb 19 02:51:37 GMT 2025","passed","Wed Feb 19 02:51:38 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","516","Check user should be able to add an inventory to the cart","chromium","Wed Feb 19 02:51:36 GMT 2025","passed","Wed Feb 19 02:51:37 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","446","Check the login functionality with blank username and password","chromium","Wed Feb 19 02:51:33 GMT 2025","passed","Wed Feb 19 02:51:34 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","452","Check the login functionality with valid usernames and invalid passwords","chromium","Wed Feb 19 02:51:32 GMT 2025","passed","Wed Feb 19 02:51:33 GMT 2025","Login to Swag lab page","login.spec.ts","",""
