"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","535","Check the login functionality with invalid usernames and valid passwords","chromium","Wed Jun 04 03:19:27 GMT 2025","passed","Wed Jun 04 03:19:27 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","606","Check user should be able to remove an inventory to the cart","chromium","Wed Jun 04 03:19:32 GMT 2025","passed","Wed Jun 04 03:19:32 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","454","Check the login functionality with accepted usernames and passwords","chromium","Wed Jun 04 03:19:26 GMT 2025","passed","Wed Jun 04 03:19:26 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","522","Check whether product sort option high to low is working correctly","chromium","Wed Jun 04 03:19:30 GMT 2025","passed","Wed Jun 04 03:19:30 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","525","Check the login functionality with some username and blank password","chromium","Wed Jun 04 03:19:28 GMT 2025","passed","Wed Jun 04 03:19:29 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","508","Check the login functionality with blank username and some password","chromium","Wed Jun 04 03:19:28 GMT 2025","passed","Wed Jun 04 03:19:28 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","499","Check the login functionality with blank username and password","chromium","Wed Jun 04 03:19:27 GMT 2025","passed","Wed Jun 04 03:19:28 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","524","Check the login functionality with valid usernames and invalid passwords","chromium","Wed Jun 04 03:19:26 GMT 2025","passed","Wed Jun 04 03:19:27 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","840","User should be able to see added item in my shopping cart page","chromium","Wed Jun 04 03:19:24 GMT 2025","passed","Wed Jun 04 03:19:25 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","833","User should be able to checkout and complete purchase","chromium","Wed Jun 04 03:19:25 GMT 2025","passed","Wed Jun 04 03:19:26 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","529","Check whether product sort option ZA is working correctly","chromium","Wed Jun 04 03:19:31 GMT 2025","passed","Wed Jun 04 03:19:31 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","516","Check whether product sort option low to high is working correctly","chromium","Wed Jun 04 03:19:29 GMT 2025","passed","Wed Jun 04 03:19:30 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","527","Check whether product sort option AZ is working correctly","chromium","Wed Jun 04 03:19:30 GMT 2025","passed","Wed Jun 04 03:19:31 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","597","Check user should be able to add an inventory to the cart","chromium","Wed Jun 04 03:19:31 GMT 2025","passed","Wed Jun 04 03:19:32 GMT 2025","Produc Swag Lab","product.spec.ts","",""
