"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","504","Check whether product sort option low to high is working correctly","chromium","Thu Jan 16 02:45:32 GMT 2025","passed","Thu Jan 16 02:45:32 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","512","Check whether product sort option ZA is working correctly","chromium","Thu Jan 16 02:45:34 GMT 2025","passed","Thu Jan 16 02:45:34 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","583","Check user should be able to add an inventory to the cart","chromium","Thu Jan 16 02:45:34 GMT 2025","passed","Thu Jan 16 02:45:35 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","509","Check the login functionality with blank username and some password","chromium","Thu Jan 16 02:45:31 GMT 2025","passed","Thu Jan 16 02:45:31 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","535","Check the login functionality with valid usernames and invalid passwords","chromium","Thu Jan 16 02:45:29 GMT 2025","passed","Thu Jan 16 02:45:30 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","492","Check the login functionality with some username and blank password","chromium","Thu Jan 16 02:45:31 GMT 2025","passed","Thu Jan 16 02:45:32 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","480","Check the login functionality with accepted usernames and passwords","chromium","Thu Jan 16 02:45:29 GMT 2025","passed","Thu Jan 16 02:45:29 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","530","Check the login functionality with blank username and password","chromium","Thu Jan 16 02:45:30 GMT 2025","passed","Thu Jan 16 02:45:31 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","507","Check whether product sort option high to low is working correctly","chromium","Thu Jan 16 02:45:32 GMT 2025","passed","Thu Jan 16 02:45:33 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","867","User should be able to checkout and complete purchase","chromium","Thu Jan 16 02:45:28 GMT 2025","passed","Thu Jan 16 02:45:29 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","524","Check whether product sort option AZ is working correctly","chromium","Thu Jan 16 02:45:33 GMT 2025","passed","Thu Jan 16 02:45:34 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","845","User should be able to see added item in my shopping cart page","chromium","Thu Jan 16 02:45:27 GMT 2025","passed","Thu Jan 16 02:45:28 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","604","Check user should be able to remove an inventory to the cart","chromium","Thu Jan 16 02:45:35 GMT 2025","passed","Thu Jan 16 02:45:35 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","502","Check the login functionality with invalid usernames and valid passwords","chromium","Thu Jan 16 02:45:30 GMT 2025","passed","Thu Jan 16 02:45:30 GMT 2025","Login to Swag lab page","login.spec.ts","",""
