"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","466","Check whether product sort option ZA is working correctly","chromium","Mon Apr 07 03:06:48 GMT 2025","passed","Mon Apr 07 03:06:49 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","766","User should be able to see added item in my shopping cart page","chromium","Mon Apr 07 03:06:42 GMT 2025","passed","Mon Apr 07 03:06:43 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","456","Check the login functionality with invalid usernames and valid passwords","chromium","Mon Apr 07 03:06:45 GMT 2025","passed","Mon Apr 07 03:06:45 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","777","User should be able to checkout and complete purchase","chromium","Mon Apr 07 03:06:43 GMT 2025","passed","Mon Apr 07 03:06:44 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","444","Check the login functionality with some username and blank password","chromium","Mon Apr 07 03:06:46 GMT 2025","passed","Mon Apr 07 03:06:47 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","455","Check whether product sort option high to low is working correctly","chromium","Mon Apr 07 03:06:47 GMT 2025","passed","Mon Apr 07 03:06:48 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","461","Check whether product sort option AZ is working correctly","chromium","Mon Apr 07 03:06:48 GMT 2025","passed","Mon Apr 07 03:06:48 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","443","Check whether product sort option low to high is working correctly","chromium","Mon Apr 07 03:06:47 GMT 2025","passed","Mon Apr 07 03:06:47 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","453","Check the login functionality with valid usernames and invalid passwords","chromium","Mon Apr 07 03:06:44 GMT 2025","passed","Mon Apr 07 03:06:45 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","544","Check user should be able to remove an inventory to the cart","chromium","Mon Apr 07 03:06:49 GMT 2025","passed","Mon Apr 07 03:06:50 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","501","Check user should be able to add an inventory to the cart","chromium","Mon Apr 07 03:06:49 GMT 2025","passed","Mon Apr 07 03:06:49 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","447","Check the login functionality with blank username and password","chromium","Mon Apr 07 03:06:45 GMT 2025","passed","Mon Apr 07 03:06:46 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","406","Check the login functionality with accepted usernames and passwords","chromium","Mon Apr 07 03:06:44 GMT 2025","passed","Mon Apr 07 03:06:44 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","454","Check the login functionality with blank username and some password","chromium","Mon Apr 07 03:06:46 GMT 2025","passed","Mon Apr 07 03:06:46 GMT 2025","Login to Swag lab page","login.spec.ts","",""
