"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","461","Check the login functionality with valid usernames and invalid passwords","chromium","Sun Jan 19 02:52:10 GMT 2025","passed","Sun Jan 19 02:52:11 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","459","Check whether product sort option ZA is working correctly","chromium","Sun Jan 19 02:52:14 GMT 2025","passed","Sun Jan 19 02:52:14 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","992","User should be able to see added item in my shopping cart page","chromium","Sun Jan 19 02:52:08 GMT 2025","passed","Sun Jan 19 02:52:09 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","570","Check user should be able to remove an inventory to the cart","chromium","Sun Jan 19 02:52:15 GMT 2025","passed","Sun Jan 19 02:52:15 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","437","Check the login functionality with invalid usernames and valid passwords","chromium","Sun Jan 19 02:52:11 GMT 2025","passed","Sun Jan 19 02:52:11 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","485","Check user should be able to add an inventory to the cart","chromium","Sun Jan 19 02:52:14 GMT 2025","passed","Sun Jan 19 02:52:15 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","412","Check the login functionality with some username and blank password","chromium","Sun Jan 19 02:52:12 GMT 2025","passed","Sun Jan 19 02:52:13 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","430","Check the login functionality with blank username and password","chromium","Sun Jan 19 02:52:11 GMT 2025","passed","Sun Jan 19 02:52:12 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","437","Check whether product sort option AZ is working correctly","chromium","Sun Jan 19 02:52:13 GMT 2025","passed","Sun Jan 19 02:52:14 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","424","Check whether product sort option low to high is working correctly","chromium","Sun Jan 19 02:52:13 GMT 2025","passed","Sun Jan 19 02:52:13 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","411","Check the login functionality with blank username and some password","chromium","Sun Jan 19 02:52:12 GMT 2025","passed","Sun Jan 19 02:52:12 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","428","Check whether product sort option high to low is working correctly","chromium","Sun Jan 19 02:52:13 GMT 2025","passed","Sun Jan 19 02:52:13 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","398","Check the login functionality with accepted usernames and passwords","chromium","Sun Jan 19 02:52:10 GMT 2025","passed","Sun Jan 19 02:52:10 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","794","User should be able to checkout and complete purchase","chromium","Sun Jan 19 02:52:09 GMT 2025","passed","Sun Jan 19 02:52:10 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
