"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","425","Check the login functionality with blank username and some password","chromium","Fri Nov 22 02:59:26 GMT 2024","passed","Fri Nov 22 02:59:27 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","508","Check user should be able to add an inventory to the cart","chromium","Fri Nov 22 02:59:29 GMT 2024","passed","Fri Nov 22 02:59:30 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","410","Check the login functionality with some username and blank password","chromium","Fri Nov 22 02:59:27 GMT 2024","passed","Fri Nov 22 02:59:27 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","438","Check whether product sort option low to high is working correctly","chromium","Fri Nov 22 02:59:27 GMT 2024","passed","Fri Nov 22 02:59:28 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","430","Check the login functionality with blank username and password","chromium","Fri Nov 22 02:59:26 GMT 2024","passed","Fri Nov 22 02:59:26 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","793","User should be able to checkout and complete purchase","chromium","Fri Nov 22 02:59:24 GMT 2024","passed","Fri Nov 22 02:59:25 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
"","450","Check the login functionality with valid usernames and invalid passwords","chromium","Fri Nov 22 02:59:25 GMT 2024","passed","Fri Nov 22 02:59:26 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","447","Check whether product sort option AZ is working correctly","chromium","Fri Nov 22 02:59:28 GMT 2024","passed","Fri Nov 22 02:59:29 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","451","Check whether product sort option ZA is working correctly","chromium","Fri Nov 22 02:59:29 GMT 2024","passed","Fri Nov 22 02:59:29 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","456","Check the login functionality with invalid usernames and valid passwords","chromium","Fri Nov 22 02:59:26 GMT 2024","passed","Fri Nov 22 02:59:26 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","556","Check user should be able to remove an inventory to the cart","chromium","Fri Nov 22 02:59:30 GMT 2024","passed","Fri Nov 22 02:59:30 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","750","User should be able to see added item in my shopping cart page","chromium","Fri Nov 22 02:59:23 GMT 2024","passed","Fri Nov 22 02:59:23 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","455","Check whether product sort option high to low is working correctly","chromium","Fri Nov 22 02:59:28 GMT 2024","passed","Fri Nov 22 02:59:28 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","422","Check the login functionality with accepted usernames and passwords","chromium","Fri Nov 22 02:59:25 GMT 2024","passed","Fri Nov 22 02:59:25 GMT 2024","Login to Swag lab page","login.spec.ts","",""
