"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","489","Check whether product sort option AZ is working correctly","chromium","Sun Dec 01 03:17:42 GMT 2024","passed","Sun Dec 01 03:17:42 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","527","Check user should be able to add an inventory to the cart","chromium","Sun Dec 01 03:17:43 GMT 2024","passed","Sun Dec 01 03:17:43 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","470","Check whether product sort option high to low is working correctly","chromium","Sun Dec 01 03:17:41 GMT 2024","passed","Sun Dec 01 03:17:42 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","572","Check user should be able to remove an inventory to the cart","chromium","Sun Dec 01 03:17:43 GMT 2024","passed","Sun Dec 01 03:17:44 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","469","Check the login functionality with invalid usernames and valid passwords","chromium","Sun Dec 01 03:17:39 GMT 2024","passed","Sun Dec 01 03:17:39 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","468","Check the login functionality with valid usernames and invalid passwords","chromium","Sun Dec 01 03:17:38 GMT 2024","passed","Sun Dec 01 03:17:39 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","740","User should be able to see added item in my shopping cart page","chromium","Sun Dec 01 03:17:36 GMT 2024","passed","Sun Dec 01 03:17:37 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","459","Check whether product sort option low to high is working correctly","chromium","Sun Dec 01 03:17:41 GMT 2024","passed","Sun Dec 01 03:17:41 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","458","Check whether product sort option ZA is working correctly","chromium","Sun Dec 01 03:17:42 GMT 2024","passed","Sun Dec 01 03:17:43 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","471","Check the login functionality with blank username and some password","chromium","Sun Dec 01 03:17:40 GMT 2024","passed","Sun Dec 01 03:17:40 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","813","User should be able to checkout and complete purchase","chromium","Sun Dec 01 03:17:37 GMT 2024","passed","Sun Dec 01 03:17:38 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
"","443","Check the login functionality with accepted usernames and passwords","chromium","Sun Dec 01 03:17:38 GMT 2024","passed","Sun Dec 01 03:17:38 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","434","Check the login functionality with blank username and password","chromium","Sun Dec 01 03:17:39 GMT 2024","passed","Sun Dec 01 03:17:40 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","447","Check the login functionality with some username and blank password","chromium","Sun Dec 01 03:17:40 GMT 2024","passed","Sun Dec 01 03:17:41 GMT 2024","Login to Swag lab page","login.spec.ts","",""
