"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","795","User should be able to see added item in my shopping cart page","chromium","Fri Feb 07 02:51:14 GMT 2025","passed","Fri Feb 07 02:51:15 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","559","Check user should be able to remove an inventory to the cart","chromium","Fri Feb 07 02:51:21 GMT 2025","passed","Fri Feb 07 02:51:22 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","424","Check the login functionality with blank username and some password","chromium","Fri Feb 07 02:51:18 GMT 2025","passed","Fri Feb 07 02:51:18 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","463","Check whether product sort option AZ is working correctly","chromium","Fri Feb 07 02:51:20 GMT 2025","passed","Fri Feb 07 02:51:20 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","416","Check the login functionality with accepted usernames and passwords","chromium","Fri Feb 07 02:51:16 GMT 2025","passed","Fri Feb 07 02:51:17 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","434","Check the login functionality with blank username and password","chromium","Fri Feb 07 02:51:18 GMT 2025","passed","Fri Feb 07 02:51:18 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","455","Check whether product sort option ZA is working correctly","chromium","Fri Feb 07 02:51:20 GMT 2025","passed","Fri Feb 07 02:51:21 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","460","Check the login functionality with valid usernames and invalid passwords","chromium","Fri Feb 07 02:51:17 GMT 2025","passed","Fri Feb 07 02:51:17 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","454","Check whether product sort option low to high is working correctly","chromium","Fri Feb 07 02:51:19 GMT 2025","passed","Fri Feb 07 02:51:19 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","439","Check the login functionality with some username and blank password","chromium","Fri Feb 07 02:51:18 GMT 2025","passed","Fri Feb 07 02:51:19 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","431","Check whether product sort option high to low is working correctly","chromium","Fri Feb 07 02:51:19 GMT 2025","passed","Fri Feb 07 02:51:20 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","455","Check the login functionality with invalid usernames and valid passwords","chromium","Fri Feb 07 02:51:17 GMT 2025","passed","Fri Feb 07 02:51:18 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","835","User should be able to checkout and complete purchase","chromium","Fri Feb 07 02:51:15 GMT 2025","passed","Fri Feb 07 02:51:16 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","507","Check user should be able to add an inventory to the cart","chromium","Fri Feb 07 02:51:21 GMT 2025","passed","Fri Feb 07 02:51:21 GMT 2025","Produc Swag Lab","product.spec.ts","",""
