"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","484","Check whether product sort option AZ is working correctly","chromium","Fri Dec 27 02:51:10 GMT 2024","passed","Fri Dec 27 02:51:10 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","473","Check whether product sort option ZA is working correctly","chromium","Fri Dec 27 02:51:10 GMT 2024","passed","Fri Dec 27 02:51:11 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","468","Check the login functionality with accepted usernames and passwords","chromium","Fri Dec 27 02:51:06 GMT 2024","passed","Fri Dec 27 02:51:07 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","442","Check the login functionality with blank username and some password","chromium","Fri Dec 27 02:51:08 GMT 2024","passed","Fri Dec 27 02:51:08 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","450","Check the login functionality with blank username and password","chromium","Fri Dec 27 02:51:08 GMT 2024","passed","Fri Dec 27 02:51:08 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","538","Check user should be able to add an inventory to the cart","chromium","Fri Dec 27 02:51:11 GMT 2024","passed","Fri Dec 27 02:51:11 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","799","User should be able to checkout and complete purchase","chromium","Fri Dec 27 02:51:05 GMT 2024","passed","Fri Dec 27 02:51:06 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
"","484","Check whether product sort option high to low is working correctly","chromium","Fri Dec 27 02:51:09 GMT 2024","passed","Fri Dec 27 02:51:10 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","441","Check the login functionality with some username and blank password","chromium","Fri Dec 27 02:51:08 GMT 2024","passed","Fri Dec 27 02:51:09 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","467","Check the login functionality with invalid usernames and valid passwords","chromium","Fri Dec 27 02:51:07 GMT 2024","passed","Fri Dec 27 02:51:08 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","821","User should be able to see added item in my shopping cart page","chromium","Fri Dec 27 02:51:04 GMT 2024","passed","Fri Dec 27 02:51:05 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","462","Check the login functionality with valid usernames and invalid passwords","chromium","Fri Dec 27 02:51:07 GMT 2024","passed","Fri Dec 27 02:51:07 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","592","Check user should be able to remove an inventory to the cart","chromium","Fri Dec 27 02:51:11 GMT 2024","passed","Fri Dec 27 02:51:12 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","464","Check whether product sort option low to high is working correctly","chromium","Fri Dec 27 02:51:09 GMT 2024","passed","Fri Dec 27 02:51:09 GMT 2024","Produc Swag Lab","product.spec.ts","",""
