"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","488","Check user should be able to add an inventory to the cart","chromium","Fri Mar 07 02:57:53 GMT 2025","passed","Fri Mar 07 02:57:53 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","428","Check the login functionality with invalid usernames and valid passwords","chromium","Fri Mar 07 02:57:49 GMT 2025","passed","Fri Mar 07 02:57:50 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","391","Check the login functionality with some username and blank password","chromium","Fri Mar 07 02:57:51 GMT 2025","passed","Fri Mar 07 02:57:51 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","417","Check whether product sort option AZ is working correctly","chromium","Fri Mar 07 02:57:52 GMT 2025","passed","Fri Mar 07 02:57:52 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","428","Check the login functionality with valid usernames and invalid passwords","chromium","Fri Mar 07 02:57:49 GMT 2025","passed","Fri Mar 07 02:57:49 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","506","Check user should be able to remove an inventory to the cart","chromium","Fri Mar 07 02:57:53 GMT 2025","passed","Fri Mar 07 02:57:54 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","393","Check the login functionality with blank username and some password","chromium","Fri Mar 07 02:57:50 GMT 2025","passed","Fri Mar 07 02:57:51 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","438","Check whether product sort option low to high is working correctly","chromium","Fri Mar 07 02:57:51 GMT 2025","passed","Fri Mar 07 02:57:51 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","405","Check the login functionality with blank username and password","chromium","Fri Mar 07 02:57:50 GMT 2025","passed","Fri Mar 07 02:57:50 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","421","Check whether product sort option ZA is working correctly","chromium","Fri Mar 07 02:57:52 GMT 2025","passed","Fri Mar 07 02:57:53 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","400","Check the login functionality with accepted usernames and passwords","chromium","Fri Mar 07 02:57:48 GMT 2025","passed","Fri Mar 07 02:57:49 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","771","User should be able to checkout and complete purchase","chromium","Fri Mar 07 02:57:48 GMT 2025","passed","Fri Mar 07 02:57:48 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","692","User should be able to see added item in my shopping cart page","chromium","Fri Mar 07 02:57:47 GMT 2025","passed","Fri Mar 07 02:57:47 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","418","Check whether product sort option high to low is working correctly","chromium","Fri Mar 07 02:57:51 GMT 2025","passed","Fri Mar 07 02:57:52 GMT 2025","Produc Swag Lab","product.spec.ts","",""
