"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","791","User should be able to see added item in my shopping cart page","chromium","Wed Apr 02 03:03:35 GMT 2025","passed","Wed Apr 02 03:03:35 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","391","Check the login functionality with accepted usernames and passwords","chromium","Wed Apr 02 03:03:37 GMT 2025","passed","Wed Apr 02 03:03:37 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","430","Check whether product sort option ZA is working correctly","chromium","Wed Apr 02 03:03:41 GMT 2025","passed","Wed Apr 02 03:03:41 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","406","Check the login functionality with blank username and some password","chromium","Wed Apr 02 03:03:39 GMT 2025","passed","Wed Apr 02 03:03:39 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","393","Check the login functionality with some username and blank password","chromium","Wed Apr 02 03:03:39 GMT 2025","passed","Wed Apr 02 03:03:39 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","426","Check whether product sort option high to low is working correctly","chromium","Wed Apr 02 03:03:40 GMT 2025","passed","Wed Apr 02 03:03:40 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","524","Check user should be able to remove an inventory to the cart","chromium","Wed Apr 02 03:03:42 GMT 2025","passed","Wed Apr 02 03:03:42 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","436","Check the login functionality with invalid usernames and valid passwords","chromium","Wed Apr 02 03:03:38 GMT 2025","passed","Wed Apr 02 03:03:38 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","786","User should be able to checkout and complete purchase","chromium","Wed Apr 02 03:03:36 GMT 2025","passed","Wed Apr 02 03:03:37 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","416","Check the login functionality with blank username and password","chromium","Wed Apr 02 03:03:38 GMT 2025","passed","Wed Apr 02 03:03:39 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","411","Check whether product sort option low to high is working correctly","chromium","Wed Apr 02 03:03:39 GMT 2025","passed","Wed Apr 02 03:03:40 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","469","Check user should be able to add an inventory to the cart","chromium","Wed Apr 02 03:03:41 GMT 2025","passed","Wed Apr 02 03:03:42 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","418","Check the login functionality with valid usernames and invalid passwords","chromium","Wed Apr 02 03:03:37 GMT 2025","passed","Wed Apr 02 03:03:38 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","410","Check whether product sort option AZ is working correctly","chromium","Wed Apr 02 03:03:40 GMT 2025","passed","Wed Apr 02 03:03:41 GMT 2025","Produc Swag Lab","product.spec.ts","",""
