"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","525","Check user should be able to remove an inventory to the cart","chromium","Fri Nov 15 02:59:43 GMT 2024","passed","Fri Nov 15 02:59:43 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","417","Check the login functionality with blank username and some password","chromium","Fri Nov 15 02:59:39 GMT 2024","passed","Fri Nov 15 02:59:40 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","503","Check user should be able to add an inventory to the cart","chromium","Fri Nov 15 02:59:42 GMT 2024","passed","Fri Nov 15 02:59:43 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","777","User should be able to checkout and complete purchase","chromium","Fri Nov 15 02:59:37 GMT 2024","passed","Fri Nov 15 02:59:37 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
"","407","Check the login functionality with accepted usernames and passwords","chromium","Fri Nov 15 02:59:37 GMT 2024","passed","Fri Nov 15 02:59:38 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","416","Check the login functionality with blank username and password","chromium","Fri Nov 15 02:59:39 GMT 2024","passed","Fri Nov 15 02:59:39 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","806","Check whether product sort option low to high is working correctly","chromium","Fri Nov 15 02:59:40 GMT 2024","passed","Fri Nov 15 02:59:41 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","463","Check whether product sort option ZA is working correctly","chromium","Fri Nov 15 02:59:42 GMT 2024","passed","Fri Nov 15 02:59:42 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","436","Check the login functionality with valid usernames and invalid passwords","chromium","Fri Nov 15 02:59:38 GMT 2024","passed","Fri Nov 15 02:59:38 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","754","User should be able to see added item in my shopping cart page","chromium","Fri Nov 15 02:59:36 GMT 2024","passed","Fri Nov 15 02:59:36 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","436","Check whether product sort option high to low is working correctly","chromium","Fri Nov 15 02:59:41 GMT 2024","passed","Fri Nov 15 02:59:41 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","439","Check the login functionality with invalid usernames and valid passwords","chromium","Fri Nov 15 02:59:38 GMT 2024","passed","Fri Nov 15 02:59:39 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","410","Check the login functionality with some username and blank password","chromium","Fri Nov 15 02:59:40 GMT 2024","passed","Fri Nov 15 02:59:40 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","442","Check whether product sort option AZ is working correctly","chromium","Fri Nov 15 02:59:41 GMT 2024","passed","Fri Nov 15 02:59:42 GMT 2024","Produc Swag Lab","product.spec.ts","",""
