"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","465","Check whether product sort option AZ is working correctly","chromium","Sat Nov 02 02:50:33 GMT 2024","passed","Sat Nov 02 02:50:34 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","466","Check whether product sort option low to high is working correctly","chromium","Sat Nov 02 02:50:32 GMT 2024","passed","Sat Nov 02 02:50:33 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","426","Check the login functionality with accepted usernames and passwords","chromium","Sat Nov 02 02:50:30 GMT 2024","passed","Sat Nov 02 02:50:30 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","429","Check the login functionality with blank username and some password","chromium","Sat Nov 02 02:50:31 GMT 2024","passed","Sat Nov 02 02:50:32 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","446","Check the login functionality with some username and blank password","chromium","Sat Nov 02 02:50:32 GMT 2024","passed","Sat Nov 02 02:50:32 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","814","User should be able to checkout and complete purchase","chromium","Sat Nov 02 02:50:29 GMT 2024","passed","Sat Nov 02 02:50:29 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
"","452","Check the login functionality with valid usernames and invalid passwords","chromium","Sat Nov 02 02:50:30 GMT 2024","passed","Sat Nov 02 02:50:30 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","542","Check user should be able to remove an inventory to the cart","chromium","Sat Nov 02 02:50:35 GMT 2024","passed","Sat Nov 02 02:50:35 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","508","Check user should be able to add an inventory to the cart","chromium","Sat Nov 02 02:50:34 GMT 2024","passed","Sat Nov 02 02:50:35 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","449","Check the login functionality with blank username and password","chromium","Sat Nov 02 02:50:31 GMT 2024","passed","Sat Nov 02 02:50:31 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","472","Check whether product sort option high to low is working correctly","chromium","Sat Nov 02 02:50:33 GMT 2024","passed","Sat Nov 02 02:50:33 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","850","User should be able to see added item in my shopping cart page","chromium","Sat Nov 02 02:50:26 GMT 2024","passed","Sat Nov 02 02:50:27 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","474","Check whether product sort option ZA is working correctly","chromium","Sat Nov 02 02:50:34 GMT 2024","passed","Sat Nov 02 02:50:34 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","470","Check the login functionality with invalid usernames and valid passwords","chromium","Sat Nov 02 02:50:30 GMT 2024","passed","Sat Nov 02 02:50:31 GMT 2024","Login to Swag lab page","login.spec.ts","",""
