"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","460","Check the login functionality with blank username and password","chromium","Mon Jan 20 02:49:43 GMT 2025","passed","Mon Jan 20 02:49:44 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","525","Check user should be able to remove an inventory to the cart","chromium","Mon Jan 20 02:49:47 GMT 2025","passed","Mon Jan 20 02:49:48 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","415","Check whether product sort option ZA is working correctly","chromium","Mon Jan 20 02:49:46 GMT 2025","passed","Mon Jan 20 02:49:47 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","1721","User should be able to see added item in my shopping cart page","chromium","Mon Jan 20 02:49:39 GMT 2025","passed","Mon Jan 20 02:49:41 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","387","Check the login functionality with some username and blank password","chromium","Mon Jan 20 02:49:44 GMT 2025","passed","Mon Jan 20 02:49:45 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","431","Check whether product sort option high to low is working correctly","chromium","Mon Jan 20 02:49:45 GMT 2025","passed","Mon Jan 20 02:49:46 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","426","Check the login functionality with valid usernames and invalid passwords","chromium","Mon Jan 20 02:49:42 GMT 2025","passed","Mon Jan 20 02:49:43 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","494","Check user should be able to add an inventory to the cart","chromium","Mon Jan 20 02:49:47 GMT 2025","passed","Mon Jan 20 02:49:47 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","630","Check the login functionality with blank username and some password","chromium","Mon Jan 20 02:49:44 GMT 2025","passed","Mon Jan 20 02:49:44 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","762","User should be able to checkout and complete purchase","chromium","Mon Jan 20 02:49:41 GMT 2025","passed","Mon Jan 20 02:49:42 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","459","Check whether product sort option low to high is working correctly","chromium","Mon Jan 20 02:49:45 GMT 2025","passed","Mon Jan 20 02:49:45 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","430","Check whether product sort option AZ is working correctly","chromium","Mon Jan 20 02:49:46 GMT 2025","passed","Mon Jan 20 02:49:46 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","436","Check the login functionality with accepted usernames and passwords","chromium","Mon Jan 20 02:49:42 GMT 2025","passed","Mon Jan 20 02:49:42 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","487","Check the login functionality with invalid usernames and valid passwords","chromium","Mon Jan 20 02:49:43 GMT 2025","passed","Mon Jan 20 02:49:43 GMT 2025","Login to Swag lab page","login.spec.ts","",""
