"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","428","Check the login functionality with blank username and some password","chromium","Tue Feb 18 02:50:03 GMT 2025","passed","Tue Feb 18 02:50:04 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","444","Check whether product sort option AZ is working correctly","chromium","Tue Feb 18 02:50:05 GMT 2025","passed","Tue Feb 18 02:50:06 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","441","Check the login functionality with some username and blank password","chromium","Tue Feb 18 02:50:04 GMT 2025","passed","Tue Feb 18 02:50:04 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","435","Check whether product sort option high to low is working correctly","chromium","Tue Feb 18 02:50:05 GMT 2025","passed","Tue Feb 18 02:50:05 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","498","Check user should be able to add an inventory to the cart","chromium","Tue Feb 18 02:50:06 GMT 2025","passed","Tue Feb 18 02:50:06 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","439","Check the login functionality with valid usernames and invalid passwords","chromium","Tue Feb 18 02:50:02 GMT 2025","passed","Tue Feb 18 02:50:02 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","814","User should be able to see added item in my shopping cart page","chromium","Tue Feb 18 02:49:59 GMT 2025","passed","Tue Feb 18 02:50:00 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","572","Check user should be able to remove an inventory to the cart","chromium","Tue Feb 18 02:50:06 GMT 2025","passed","Tue Feb 18 02:50:07 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","434","Check the login functionality with invalid usernames and valid passwords","chromium","Tue Feb 18 02:50:02 GMT 2025","passed","Tue Feb 18 02:50:03 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","804","User should be able to checkout and complete purchase","chromium","Tue Feb 18 02:50:01 GMT 2025","passed","Tue Feb 18 02:50:02 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","431","Check the login functionality with blank username and password","chromium","Tue Feb 18 02:50:03 GMT 2025","passed","Tue Feb 18 02:50:03 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","447","Check whether product sort option ZA is working correctly","chromium","Tue Feb 18 02:50:06 GMT 2025","passed","Tue Feb 18 02:50:06 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","404","Check the login functionality with accepted usernames and passwords","chromium","Tue Feb 18 02:50:02 GMT 2025","passed","Tue Feb 18 02:50:02 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","439","Check whether product sort option low to high is working correctly","chromium","Tue Feb 18 02:50:04 GMT 2025","passed","Tue Feb 18 02:50:05 GMT 2025","Produc Swag Lab","product.spec.ts","",""
