"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","439","Check the login functionality with valid usernames and invalid passwords","chromium","Mon Feb 03 02:49:23 GMT 2025","passed","Mon Feb 03 02:49:23 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","1256","Check user should be able to remove an inventory to the cart","chromium","Mon Feb 03 02:49:27 GMT 2025","passed","Mon Feb 03 02:49:28 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","432","Check the login functionality with blank username and password","chromium","Mon Feb 03 02:49:24 GMT 2025","passed","Mon Feb 03 02:49:24 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","480","Check user should be able to add an inventory to the cart","chromium","Mon Feb 03 02:49:27 GMT 2025","passed","Mon Feb 03 02:49:27 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","819","User should be able to checkout and complete purchase","chromium","Mon Feb 03 02:49:21 GMT 2025","passed","Mon Feb 03 02:49:22 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","2593","User should be able to see added item in my shopping cart page","chromium","Mon Feb 03 02:49:19 GMT 2025","passed","Mon Feb 03 02:49:21 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","436","Check whether product sort option high to low is working correctly","chromium","Mon Feb 03 02:49:25 GMT 2025","passed","Mon Feb 03 02:49:26 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","439","Check the login functionality with some username and blank password","chromium","Mon Feb 03 02:49:24 GMT 2025","passed","Mon Feb 03 02:49:25 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","433","Check whether product sort option AZ is working correctly","chromium","Mon Feb 03 02:49:26 GMT 2025","passed","Mon Feb 03 02:49:26 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","400","Check the login functionality with accepted usernames and passwords","chromium","Mon Feb 03 02:49:22 GMT 2025","passed","Mon Feb 03 02:49:23 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","418","Check the login functionality with blank username and some password","chromium","Mon Feb 03 02:49:24 GMT 2025","passed","Mon Feb 03 02:49:24 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","436","Check whether product sort option ZA is working correctly","chromium","Mon Feb 03 02:49:26 GMT 2025","passed","Mon Feb 03 02:49:27 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","424","Check whether product sort option low to high is working correctly","chromium","Mon Feb 03 02:49:25 GMT 2025","passed","Mon Feb 03 02:49:25 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","423","Check the login functionality with invalid usernames and valid passwords","chromium","Mon Feb 03 02:49:23 GMT 2025","passed","Mon Feb 03 02:49:24 GMT 2025","Login to Swag lab page","login.spec.ts","",""
