"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","421","Check the login functionality with accepted usernames and passwords","chromium","Mon Dec 02 03:07:35 GMT 2024","passed","Mon Dec 02 03:07:35 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","490","Check user should be able to add an inventory to the cart","chromium","Mon Dec 02 03:07:40 GMT 2024","passed","Mon Dec 02 03:07:40 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","782","User should be able to see added item in my shopping cart page","chromium","Mon Dec 02 03:07:32 GMT 2024","passed","Mon Dec 02 03:07:33 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","446","Check whether product sort option ZA is working correctly","chromium","Mon Dec 02 03:07:39 GMT 2024","passed","Mon Dec 02 03:07:40 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","540","Check the login functionality with invalid usernames and valid passwords","chromium","Mon Dec 02 03:07:36 GMT 2024","passed","Mon Dec 02 03:07:36 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","524","Check user should be able to remove an inventory to the cart","chromium","Mon Dec 02 03:07:40 GMT 2024","passed","Mon Dec 02 03:07:41 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","449","Check whether product sort option AZ is working correctly","chromium","Mon Dec 02 03:07:39 GMT 2024","passed","Mon Dec 02 03:07:39 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","424","Check whether product sort option low to high is working correctly","chromium","Mon Dec 02 03:07:38 GMT 2024","passed","Mon Dec 02 03:07:38 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","452","Check whether product sort option high to low is working correctly","chromium","Mon Dec 02 03:07:38 GMT 2024","passed","Mon Dec 02 03:07:39 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","408","Check the login functionality with some username and blank password","chromium","Mon Dec 02 03:07:37 GMT 2024","passed","Mon Dec 02 03:07:38 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","435","Check the login functionality with valid usernames and invalid passwords","chromium","Mon Dec 02 03:07:35 GMT 2024","passed","Mon Dec 02 03:07:36 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","420","Check the login functionality with blank username and password","chromium","Mon Dec 02 03:07:36 GMT 2024","passed","Mon Dec 02 03:07:37 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","418","Check the login functionality with blank username and some password","chromium","Mon Dec 02 03:07:37 GMT 2024","passed","Mon Dec 02 03:07:37 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","861","User should be able to checkout and complete purchase","chromium","Mon Dec 02 03:07:34 GMT 2024","passed","Mon Dec 02 03:07:35 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
