"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","577","Check user should be able to remove an inventory to the cart","chromium","Tue Feb 25 02:58:17 GMT 2025","passed","Tue Feb 25 02:58:17 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","460","Check whether product sort option low to high is working correctly","chromium","Tue Feb 25 02:58:14 GMT 2025","passed","Tue Feb 25 02:58:15 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","426","Check the login functionality with blank username and password","chromium","Tue Feb 25 02:58:13 GMT 2025","passed","Tue Feb 25 02:58:14 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","447","Check the login functionality with valid usernames and invalid passwords","chromium","Tue Feb 25 02:58:12 GMT 2025","passed","Tue Feb 25 02:58:13 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","482","Check whether product sort option ZA is working correctly","chromium","Tue Feb 25 02:58:16 GMT 2025","passed","Tue Feb 25 02:58:16 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","460","Check the login functionality with some username and blank password","chromium","Tue Feb 25 02:58:14 GMT 2025","passed","Tue Feb 25 02:58:14 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","457","Check whether product sort option AZ is working correctly","chromium","Tue Feb 25 02:58:15 GMT 2025","passed","Tue Feb 25 02:58:16 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","469","Check whether product sort option high to low is working correctly","chromium","Tue Feb 25 02:58:15 GMT 2025","passed","Tue Feb 25 02:58:15 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","804","User should be able to checkout and complete purchase","chromium","Tue Feb 25 02:58:11 GMT 2025","passed","Tue Feb 25 02:58:12 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","444","Check the login functionality with blank username and some password","chromium","Tue Feb 25 02:58:14 GMT 2025","passed","Tue Feb 25 02:58:14 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","445","Check the login functionality with accepted usernames and passwords","chromium","Tue Feb 25 02:58:12 GMT 2025","passed","Tue Feb 25 02:58:12 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","524","Check user should be able to add an inventory to the cart","chromium","Tue Feb 25 02:58:16 GMT 2025","passed","Tue Feb 25 02:58:17 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","743","User should be able to see added item in my shopping cart page","chromium","Tue Feb 25 02:58:10 GMT 2025","passed","Tue Feb 25 02:58:10 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","458","Check the login functionality with invalid usernames and valid passwords","chromium","Tue Feb 25 02:58:13 GMT 2025","passed","Tue Feb 25 02:58:13 GMT 2025","Login to Swag lab page","login.spec.ts","",""
