"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","550","Check the login functionality with accepted usernames and passwords","chromium","Sun Jun 01 03:42:53 GMT 2025","passed","Sun Jun 01 03:42:54 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","533","Check whether product sort option AZ is working correctly","chromium","Sun Jun 01 03:42:57 GMT 2025","passed","Sun Jun 01 03:42:58 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","994","User should be able to checkout and complete purchase","chromium","Sun Jun 01 03:42:52 GMT 2025","passed","Sun Jun 01 03:42:53 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","522","Check whether product sort option high to low is working correctly","chromium","Sun Jun 01 03:42:57 GMT 2025","passed","Sun Jun 01 03:42:57 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","616","Check user should be able to remove an inventory to the cart","chromium","Sun Jun 01 03:42:59 GMT 2025","passed","Sun Jun 01 03:43:00 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","532","Check whether product sort option ZA is working correctly","chromium","Sun Jun 01 03:42:58 GMT 2025","passed","Sun Jun 01 03:42:58 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","577","Check user should be able to add an inventory to the cart","chromium","Sun Jun 01 03:42:58 GMT 2025","passed","Sun Jun 01 03:42:59 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","541","Check the login functionality with valid usernames and invalid passwords","chromium","Sun Jun 01 03:42:54 GMT 2025","passed","Sun Jun 01 03:42:54 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","897","User should be able to see added item in my shopping cart page","chromium","Sun Jun 01 03:42:51 GMT 2025","passed","Sun Jun 01 03:42:52 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","535","Check whether product sort option low to high is working correctly","chromium","Sun Jun 01 03:42:56 GMT 2025","passed","Sun Jun 01 03:42:57 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","535","Check the login functionality with invalid usernames and valid passwords","chromium","Sun Jun 01 03:42:54 GMT 2025","passed","Sun Jun 01 03:42:55 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","509","Check the login functionality with blank username and some password","chromium","Sun Jun 01 03:42:55 GMT 2025","passed","Sun Jun 01 03:42:56 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","525","Check the login functionality with some username and blank password","chromium","Sun Jun 01 03:42:56 GMT 2025","passed","Sun Jun 01 03:42:56 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","513","Check the login functionality with blank username and password","chromium","Sun Jun 01 03:42:55 GMT 2025","passed","Sun Jun 01 03:42:55 GMT 2025","Login to Swag lab page","login.spec.ts","",""
