"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","410","Check the login functionality with some username and blank password","chromium","Tue Apr 22 03:06:21 GMT 2025","passed","Tue Apr 22 03:06:21 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","433","Check the login functionality with blank username and password","chromium","Tue Apr 22 03:06:20 GMT 2025","passed","Tue Apr 22 03:06:20 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","422","Check the login functionality with blank username and some password","chromium","Tue Apr 22 03:06:20 GMT 2025","passed","Tue Apr 22 03:06:21 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","399","Check the login functionality with accepted usernames and passwords","chromium","Tue Apr 22 03:06:19 GMT 2025","passed","Tue Apr 22 03:06:19 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","422","Check whether product sort option high to low is working correctly","chromium","Tue Apr 22 03:06:22 GMT 2025","passed","Tue Apr 22 03:06:22 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","524","Check user should be able to remove an inventory to the cart","chromium","Tue Apr 22 03:06:23 GMT 2025","passed","Tue Apr 22 03:06:24 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","427","Check the login functionality with valid usernames and invalid passwords","chromium","Tue Apr 22 03:06:19 GMT 2025","passed","Tue Apr 22 03:06:19 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","778","User should be able to checkout and complete purchase","chromium","Tue Apr 22 03:06:18 GMT 2025","passed","Tue Apr 22 03:06:19 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","420","Check whether product sort option low to high is working correctly","chromium","Tue Apr 22 03:06:21 GMT 2025","passed","Tue Apr 22 03:06:22 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","421","Check the login functionality with invalid usernames and valid passwords","chromium","Tue Apr 22 03:06:19 GMT 2025","passed","Tue Apr 22 03:06:20 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","488","Check user should be able to add an inventory to the cart","chromium","Tue Apr 22 03:06:23 GMT 2025","passed","Tue Apr 22 03:06:23 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","430","Check whether product sort option AZ is working correctly","chromium","Tue Apr 22 03:06:22 GMT 2025","passed","Tue Apr 22 03:06:22 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","422","Check whether product sort option ZA is working correctly","chromium","Tue Apr 22 03:06:22 GMT 2025","passed","Tue Apr 22 03:06:23 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","721","User should be able to see added item in my shopping cart page","chromium","Tue Apr 22 03:06:17 GMT 2025","passed","Tue Apr 22 03:06:17 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
