"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","690","User should be able to see added item in my shopping cart page","chromium","Sat May 03 03:07:19 GMT 2025","passed","Sat May 03 03:07:20 GMT 2025","Cart Swag Lab","cart.spec.ts","",""
"","482","Check user should be able to add an inventory to the cart","chromium","Sat May 03 03:07:26 GMT 2025","passed","Sat May 03 03:07:26 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","422","Check whether product sort option AZ is working correctly","chromium","Sat May 03 03:07:25 GMT 2025","passed","Sat May 03 03:07:25 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","428","Check the login functionality with valid usernames and invalid passwords","chromium","Sat May 03 03:07:22 GMT 2025","passed","Sat May 03 03:07:22 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","418","Check whether product sort option ZA is working correctly","chromium","Sat May 03 03:07:25 GMT 2025","passed","Sat May 03 03:07:26 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","416","Check whether product sort option low to high is working correctly","chromium","Sat May 03 03:07:24 GMT 2025","passed","Sat May 03 03:07:24 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","407","Check the login functionality with some username and blank password","chromium","Sat May 03 03:07:24 GMT 2025","passed","Sat May 03 03:07:24 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","421","Check the login functionality with blank username and some password","chromium","Sat May 03 03:07:23 GMT 2025","passed","Sat May 03 03:07:24 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","394","Check the login functionality with accepted usernames and passwords","chromium","Sat May 03 03:07:21 GMT 2025","passed","Sat May 03 03:07:22 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","963","User should be able to checkout and complete purchase","chromium","Sat May 03 03:07:20 GMT 2025","passed","Sat May 03 03:07:21 GMT 2025","Checkout Swag Lab","checkout.spec.ts","",""
"","412","Check whether product sort option high to low is working correctly","chromium","Sat May 03 03:07:24 GMT 2025","passed","Sat May 03 03:07:25 GMT 2025","Produc Swag Lab","product.spec.ts","",""
"","404","Check the login functionality with blank username and password","chromium","Sat May 03 03:07:23 GMT 2025","passed","Sat May 03 03:07:23 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","420","Check the login functionality with invalid usernames and valid passwords","chromium","Sat May 03 03:07:22 GMT 2025","passed","Sat May 03 03:07:23 GMT 2025","Login to Swag lab page","login.spec.ts","",""
"","507","Check user should be able to remove an inventory to the cart","chromium","Sat May 03 03:07:26 GMT 2025","passed","Sat May 03 03:07:27 GMT 2025","Produc Swag Lab","product.spec.ts","",""
