"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","587","Check the login functionality with some username and blank password","chromium","Thu Dec 19 03:00:01 GMT 2024","passed","Thu Dec 19 03:00:01 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","805","User should be able to checkout and complete purchase","chromium","Thu Dec 19 02:59:58 GMT 2024","passed","Thu Dec 19 02:59:58 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
"","426","Check the login functionality with blank username and password","chromium","Thu Dec 19 03:00:00 GMT 2024","passed","Thu Dec 19 03:00:00 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","441","Check whether product sort option high to low is working correctly","chromium","Thu Dec 19 03:00:02 GMT 2024","passed","Thu Dec 19 03:00:02 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","483","Check whether product sort option AZ is working correctly","chromium","Thu Dec 19 03:00:02 GMT 2024","passed","Thu Dec 19 03:00:03 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","430","Check the login functionality with blank username and some password","chromium","Thu Dec 19 03:00:00 GMT 2024","passed","Thu Dec 19 03:00:01 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","467","Check whether product sort option ZA is working correctly","chromium","Thu Dec 19 03:00:03 GMT 2024","passed","Thu Dec 19 03:00:03 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","513","Check user should be able to add an inventory to the cart","chromium","Thu Dec 19 03:00:03 GMT 2024","passed","Thu Dec 19 03:00:04 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","439","Check the login functionality with valid usernames and invalid passwords","chromium","Thu Dec 19 02:59:59 GMT 2024","passed","Thu Dec 19 02:59:59 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","937","User should be able to see added item in my shopping cart page","chromium","Thu Dec 19 02:59:55 GMT 2024","passed","Thu Dec 19 02:59:56 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","556","Check user should be able to remove an inventory to the cart","chromium","Thu Dec 19 03:00:04 GMT 2024","passed","Thu Dec 19 03:00:04 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","442","Check the login functionality with invalid usernames and valid passwords","chromium","Thu Dec 19 02:59:59 GMT 2024","passed","Thu Dec 19 03:00:00 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","419","Check the login functionality with accepted usernames and passwords","chromium","Thu Dec 19 02:59:58 GMT 2024","passed","Thu Dec 19 02:59:59 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","475","Check whether product sort option low to high is working correctly","chromium","Thu Dec 19 03:00:01 GMT 2024","passed","Thu Dec 19 03:00:02 GMT 2024","Produc Swag Lab","product.spec.ts","",""
