"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","528","Check whether product sort option low to high is working correctly","chromium","Tue Nov 12 02:48:22 GMT 2024","passed","Tue Nov 12 02:48:23 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","526","Check the login functionality with blank username and some password","chromium","Tue Nov 12 02:48:21 GMT 2024","passed","Tue Nov 12 02:48:22 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","509","Check the login functionality with valid usernames and invalid passwords","chromium","Tue Nov 12 02:48:19 GMT 2024","passed","Tue Nov 12 02:48:20 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","507","Check the login functionality with some username and blank password","chromium","Tue Nov 12 02:48:22 GMT 2024","passed","Tue Nov 12 02:48:22 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","818","User should be able to see added item in my shopping cart page","chromium","Tue Nov 12 02:48:17 GMT 2024","passed","Tue Nov 12 02:48:18 GMT 2024","Cart Swag Lab","cart.spec.ts","",""
"","539","Check whether product sort option ZA is working correctly","chromium","Tue Nov 12 02:48:24 GMT 2024","passed","Tue Nov 12 02:48:24 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","516","Check whether product sort option high to low is working correctly","chromium","Tue Nov 12 02:48:23 GMT 2024","passed","Tue Nov 12 02:48:23 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","573","Check user should be able to add an inventory to the cart","chromium","Tue Nov 12 02:48:24 GMT 2024","passed","Tue Nov 12 02:48:25 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","538","Check the login functionality with invalid usernames and valid passwords","chromium","Tue Nov 12 02:48:20 GMT 2024","passed","Tue Nov 12 02:48:21 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","623","Check user should be able to remove an inventory to the cart","chromium","Tue Nov 12 02:48:25 GMT 2024","passed","Tue Nov 12 02:48:25 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","514","Check the login functionality with blank username and password","chromium","Tue Nov 12 02:48:21 GMT 2024","passed","Tue Nov 12 02:48:21 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","519","Check whether product sort option AZ is working correctly","chromium","Tue Nov 12 02:48:23 GMT 2024","passed","Tue Nov 12 02:48:24 GMT 2024","Produc Swag Lab","product.spec.ts","",""
"","471","Check the login functionality with accepted usernames and passwords","chromium","Tue Nov 12 02:48:19 GMT 2024","passed","Tue Nov 12 02:48:19 GMT 2024","Login to Swag lab page","login.spec.ts","",""
"","859","User should be able to checkout and complete purchase","chromium","Tue Nov 12 02:48:18 GMT 2024","passed","Tue Nov 12 02:48:19 GMT 2024","Checkout Swag Lab","checkout.spec.ts","",""
